player_hr_rate,barrel_rate,recent_hr_rate,recent_barrel_rate,player_hr_rate_split,barrel_rate_split,recent_hr_rate_split,recent_barrel_rate_split,power_index,pitcher_hr9,flyball_rate,power_vs_pitcher,bad_pitcher,weak_hitter,very_weak_hitter,strong_hitter,split_confidence,matchup,park_factor,home_run
0.10126582278481013,0.024771689497716895,0.2,0.05,0.10526315789473684,0.02583333333333333,0.1,0.05,0.08926246543400292,0.5,0.034789760324723,0.04463123271700146,0,1,0,0,1,1,0.95,0
0.1,0.024436936936936937,0.0,0.05,0.1038961038961039,0.025469483568075116,0.1,0.05,0.06457299447792406,0.5,0.030483038137982373,0.03228649723896203,0,1,0,0,1,1,0.95,0
0.09876543209876543,0.02411111111111111,0.0,0.05,0.10256410256410256,0.025115740740740737,0.1,0.05,0.06390083926875594,0.5,0.04912484159001187,0.03195041963437797,0,1,0,0,1,1,0.92,0
0.0975609756097561,0.023793859649122808,0.0,0.05,0.10126582278481013,0.02477168949771689,0.1,0.05,0.06324535502893383,0.5,0.03520360830195928,0.031622677514466915,0,1,0,0,1,1,0.9,0
0.0963855421686747,0.023484848484848483,0.0,0.05,0.1,0.024436936936936934,0.1,0.05,0.06260592862851899,0.5,0.04040564181515706,0.031302964314259496,0,1,0,0,1,1,0.9,0
0.09523809523809523,0.023183760683760685,0.0,0.027777777777777776,0.09876543209876543,0.024111111111111107,0.1,0.027777777777777776,0.05842642110975444,0.5,0.046593537771354436,0.02921321055487722,0,1,0,0,1,1,0.95,0
0.09411764705882353,0.02289029535864979,0.0,0.0,0.0975609756097561,0.023793859649122805,0.0,0.0,0.050372943683168664,0.5,0.05086094857931958,0.025186471841584332,0,1,0,0,1,1,0.95,1
0.10465116279069768,0.0246875,0.2,0.018518518518518517,0.10843373493975904,0.025649350649350647,0.1,0.018518518518518517,0.08580624584987152,0.5,0.05183129855715871,0.04290312292493576,0,1,0,0,1,1,0.95,0
0.10344827586206896,0.02438271604938272,0.2,0.018518518518518517,0.10714285714285714,0.025320512820512817,0.1,0.018518518518518517,0.08515485371376176,0.5,0.05396508707264278,0.04257742685688088,0,1,0,0,1,1,0.98,0
0.10227272727272728,0.024085365853658537,0.2,0.018518518518518517,0.10588235294117647,0.024999999999999998,0.1,0.018518518518518517,0.08451849315730235,0.5,0.041090774304153865,0.042259246578651176,0,1,0,0,1,1,0.98,0
0.10112359550561797,0.02379518072289157,0.2,0.016666666666666666,0.10465116279069768,0.024687499999999998,0.1,0.016666666666666666,0.08360035315353392,0.5,0.05903461880182382,0.04180017657676696,0,1,0,0,1,1,1.0,0
0.1,0.02351190476190476,0.2,0.016666666666666666,0.0,0.0,0.0,0.0,0.06809523809523811,0.5,0.05268577801871909,0.034047619047619056,0,1,0,0,1,0,1.0,0
0.0989010989010989,0.02323529411764706,0.0,0.016666666666666666,0.10344827586206896,0.024382716049382715,0.1,0.016666666666666666,0.058530694696583806,0.5,0.056365396059659255,0.029265347348291903,0,1,0,0,1,1,1.0,0
0.09782608695652174,0.022965116279069768,0.0,0.016666666666666666,0.10227272727272728,0.024085365853658534,0.1,0.016666666666666666,0.05794653933475175,0.5,0.053145987877371535,0.028973269667375876,0,1,0,0,1,1,0.98,0
0.0967741935483871,0.022701149425287358,0.0,0.016666666666666666,0.10112359550561797,0.023795180722891565,0.1,0.016666666666666666,0.05737516270980612,0.5,0.0423046978739145,0.02868758135490306,0,1,0,0,1,1,0.98,1
0.10638297872340426,0.02623106060606061,0.2,0.05,0.1111111111111111,0.027480158730158726,0.2,0.05,0.09510762065948238,0.5,0.04116344598056679,0.04755381032974119,0,1,0,0,1,1,0.95,0
0.10526315789473684,0.025936329588014985,0.2,0.049999999999999996,0.0,0.0,0.0,0.0,0.0751498127340824,0.5,0.037330040036832185,0.0375749063670412,0,1,0,0,1,0,0.95,0
0.10416666666666667,0.02564814814814815,0.2,0.033333333333333326,0.10989010989010989,0.027156862745098036,0.2,0.05,0.09170055782996961,0.5,0.03494332073584199,0.045850278914984804,0,1,0,0,1,1,0.98,0
0.1,0.09166666666666666,0.0,0.09166666666666666,0.16666666666666666,0.11499999999999999,0.16666666666666666,0.11499999999999999,0.09521666666666667,0.5,0.02922077922077922,0.047608333333333336,0,1,0,0,1,1,1.03,0
0.09090909090909091,0.08249999999999999,0.0,0.09166666666666666,0.14285714285714285,0.09583333333333333,0.14285714285714285,0.09583333333333333,0.08585854978354977,0.5,0.047055586130985136,0.042929274891774886,0,1,0,0,1,1,1.25,0
0.08333333333333333,0.075,0.0,0.06944444444444445,0.125,0.08214285714285714,0.125,0.08214285714285714,0.07538888888888888,0.5,0.06197194324884425,0.03769444444444444,0,1,0,0,1,1,1.25,0
0.07692307692307693,0.06874999999999999,0.0,0.0625,0.1111111111111111,0.071875,0.1111111111111111,0.071875,0.06845646367521367,0.5,0.047854430833154236,0.034228231837606836,0,1,1,0,1,1,1.25,0
0.07142857142857142,0.06346153846153846,0.0,0.05,0.1,0.06388888888888888,0.1,0.06388888888888888,0.06176892551892552,0.5,0.03474794238683127,0.03088446275946276,0,1,1,0,1,1,1.25,1
0.13333333333333333,0.0732142857142857,0.2,0.06999999999999999,0.18181818181818182,0.07749999999999999,0.1,0.06388888888888888,0.12251554834054836,0.5,0.07416667276760548,0.06125777417027418,0,0,0,0,1,1,1.25,0
0.125,0.06833333333333333,0.2,0.06999999999999999,0.16666666666666666,0.07045454545454545,0.1,0.057499999999999996,0.11657272727272727,0.5,0.04924242424242425,0.058286363636363636,0,0,0,0,1,1,1.25,0
0.1111111111111111,0.06029411764705882,0.2,0.045,0.14285714285714285,0.05961538461538461,0.1,0.045,0.10333576456223516,0.5,0.029440856173529442,0.05166788228111758,0,1,0,0,1,1,1.0,0
0.10526315789473684,0.056944444444444436,0.2,0.02,0.13333333333333333,0.05535714285714285,0.1,0.02,0.09541230158730159,0.5,0.04243491367848303,0.047706150793650794,0,1,0,0,1,1,1.08,0
0.1,0.053947368421052626,0.0,0.02,0.0,0.0625,0.0,0.0625,0.05380657894736843,0.5,0.023663676582114226,0.026903289473684214,0,1,0,0,1,0,1.08,0
0.09523809523809523,0.05125,0.0,0.02,0.125,0.051666666666666666,0.1,0.02,0.06567380952380951,0.5,0.05459587471352177,0.032836904761904755,0,1,0,0,1,1,1.08,0
0.09090909090909091,0.0488095238095238,0.0,0.02,0.11764705882352941,0.0484375,0.1,0.02,0.0627415592373313,0.5,0.03698123758725007,0.03137077961866565,0,1,0,0,1,1,1.25,0
0.08695652173913043,0.046590909090909086,0.0,0.02,0.1111111111111111,0.04558823529411765,0.1,0.02,0.06008854659123202,0.5,0.05368940680912785,0.03004427329561601,0,1,0,0,1,1,1.25,0
0.08333333333333333,0.04456521739130435,0.0,0.02,0.10526315789473684,0.043055555555555555,0.1,0.02,0.05767619501652682,0.5,0.04551871657754011,0.02883809750826341,0,1,0,0,1,1,1.25,0
0.08,0.049652777777777775,0.0,0.016666666666666666,0.1,0.04956140350877193,0.1,0.03666666666666667,0.05688918128654971,0.5,0.04445295689952141,0.028444590643274856,0,1,0,0,1,1,1.25,0
0.07692307692307693,0.04766666666666666,0.0,0.016666666666666666,0.09523809523809523,0.04708333333333333,0.0,0.016666666666666666,0.05140207875457875,0.5,0.04630014691981011,0.025701039377289375,0,1,1,0,1,1,1.25,0
0.07407407407407407,0.04583333333333333,0.0,0.016666666666666666,0.09090909090909091,0.04484126984126984,0.0,0.016666666666666666,0.04948112073112073,0.5,0.06137740610547323,0.024740560365560365,0,1,1,0,1,1,1.25,0
0.07142857142857142,0.0441358024691358,0.0,0.016666666666666666,0.08695652173913043,0.0428030303030303,0.0,0.016666666666666666,0.04770705589365009,0.5,0.032805429864253395,0.023853527946825045,0,1,1,0,1,1,0.91,0
0.06666666666666667,0.04109195402298851,0.0,0.016666666666666666,0.08,0.03923611111111111,0.0,0.016666666666666666,0.04453651819923372,0.5,0.019230769230769232,0.02226825909961686,0,1,1,0,1,1,0.91,0
0.06451612903225806,0.04109195402298851,0.0,0.018518518518518517,0.0,0.05,0.0,0.05,0.03718343426852882,0.5,0.03079527392999627,0.01859171713426441,0,1,1,0,1,0,0.95,0
0.0625,0.03972222222222222,0.0,0.018518518518518517,0.07692307692307693,0.03923611111111111,0.0,0.018518518518518517,0.04272263176638177,0.5,0.04791218779109219,0.021361315883190884,0,1,1,0,1,1,0.95,0
0.06060606060606061,0.03844086021505376,0.0,0.018518518518518517,0.07407407407407407,0.03766666666666667,0.0,0.018518518518518517,0.04143454436841533,0.5,0.024642673377600163,0.020717272184207665,0,1,1,0,1,1,1.25,0
0.058823529411764705,0.03723958333333333,0.0,0.018518518518518517,0.07142857142857142,0.036217948717948714,0.0,0.018518518518518517,0.040227992051521465,0.5,0.03462768385440476,0.020113996025760732,0,1,1,0,1,1,1.25,0
0.05714285714285714,0.03611111111111111,0.0,0.0,0.06896551724137931,0.03487654320987654,0.0,0.018518518518518517,0.03650281274706562,0.5,0.04943104164414236,0.01825140637353281,0,1,1,0,1,1,1.25,0
0.05555555555555555,0.03872549019607843,0.0,0.013888888888888888,0.06666666666666667,0.03809523809523809,0.0,0.013888888888888888,0.03810084033613445,0.5,0.06851445123503946,0.019050420168067225,0,1,1,0,1,1,1.25,0
0.05405405405405406,0.03761904761904762,0.0,0.013888888888888888,0.0,0.041666666666666664,0.0,0.041666666666666664,0.03142069927069927,0.5,0.053366401434325424,0.015710349635349636,0,1,1,0,1,0,1.25,0
0.05263157894736842,0.03657407407407407,0.0,0.013888888888888888,0.06451612903225806,0.0367816091954023,0.0,0.013888888888888888,0.03636476743707,0.5,0.035406381945814386,0.018182383718535,0,1,1,0,1,1,0.95,0
